M_in,M_out,P_in,P_out,Pipe_Length,Pipe_Diameter,P_sur,Liquid_Inlet_Frac,Liquid_Outlet_Frac,Mix_Density,Mix_Viscosity,C_d,leak_size,leak_location,leak_class
3.5854900469822537,3.5854900469822537,324491.465355084,312184.47874718346,15.49185402549645,0.0508,100000.0,0.9235740109333636,0.9235740109333636,875.489621523698,8.82e-06,0.0,0.0,0.0,0
4.9218497902385,4.9218497902385,454764.3639173375,314777.01296443644,89.43252456741938,0.0508,100000.0,0.9011370779486182,0.9011370779486182,878.2866618734929,4.5612812444845e-06,0.0,0.0,0.0,0
3.942415245254759,3.942415245254759,308718.4456882476,290819.12589000846,17.25727203238472,0.0508,100000.0,0.9054170996650326,0.9054170996650326,842.9165691461185,6.320642091183135e-06,0.0,0.0,0.0,0
3.950761716140285,3.950761716140285,347070.0577135653,327807.78193112434,20.921760123874527,0.0508,100000.0,0.932814970063788,0.932814970063788,898.0063587316452,4.608358256571854e-06,0.0,0.0,0.0,0
3.5634875242365265,3.5634875242365265,451564.81527967774,391496.6528655238,69.35787885473317,0.0508,100000.0,0.8963671036485481,0.8963671036485481,841.4753869816094,7.308297965988413e-06,0.0,0.0,0.0,0
2.844018517174088,2.844018517174088,297012.1882867272,294082.2392914568,6.381695110966312,0.0508,100000.0,0.9563806153620588,0.9563806153620588,886.6418518610079,4.539451687583412e-06,0.0,0.0,0.0,0
5.98384897324954,5.98384897324954,254826.10417946667,101325.0,96.7465381443624,0.0508,100000.0,0.8879114276386567,0.8879114276386567,862.2473387322942,5.271406620138201e-06,0.0,0.0,0.0,0
5.840982848110596,5.840982848110596,377877.2067185801,205667.0610999857,81.00718266009694,0.0508,100000.0,0.9182755319132312,0.9182755319132312,877.2055789486493,4.137072446541941e-06,0.0,0.0,0.0,0
5.801512600856931,5.801512600856931,415924.2469637296,205671.18119160057,87.28264177576814,0.0508,100000.0,0.8775950946474874,0.8775950946474874,835.048751136891,8.070201706034303e-06,0.0,0.0,0.0,0
2.9327148213024525,2.9327148213024525,483593.6350956253,474638.75753952,19.886460749953983,0.0508,100000.0,0.9671582798484544,0.9671582798484544,939.424936547045,7.115582369570504e-06,0.0,0.0,0.0,0
3.593480776074089,3.593480776074089,357666.92238321004,296603.9969621844,69.70724036059363,0.0508,100000.0,0.8924696338726468,0.8924696338726468,852.9922316338796,5.956967261354715e-06,0.0,0.0,0.0,0
4.465062070594476,4.465062070594476,424093.9624676415,404345.193393917,16.381653932468204,0.0508,100000.0,0.9229378590056162,0.9229378590056162,895.2284886833282,6.276831764673087e-06,0.0,0.0,0.0,0
5.26280401074059,5.26280401074059,478653.3622953605,434245.1546625325,28.76309304608267,0.0508,100000.0,0.955636755213264,0.955636755213264,904.3540095077516,8.712155108640085e-06,0.0,0.0,0.0,0
5.30146792601319,5.30146792601319,268041.91268860624,111589.66334994088,78.08585182716365,0.0508,100000.0,0.8722452560597045,0.8722452560597045,848.0426800103502,5.843418684727799e-06,0.0,0.0,0.0,0
2.979215193669412,2.979215193669412,272620.5553844832,247998.83638859485,51.63935252017298,0.0508,100000.0,0.9659015918641172,0.9659015918641172,917.1643364177085,2.9759192027882096e-06,0.0,0.0,0.0,0
3.789016064566413,3.789016064566413,495682.5262144831,427403.0384240596,70.34673560747807,0.0508,100000.0,0.9147376412597232,0.9147376412597232,814.9902930153606,4.271012338148951e-06,0.0,0.0,0.0,0
3.4341789506055207,3.4341789506055207,449789.4927761955,424831.427507384,37.41411513227233,0.0508,100000.0,0.9577044414931392,0.9577044414931392,887.3542934151681,6.333169326755357e-06,0.0,0.0,0.0,0
4.6925096311372085,4.6925096311372085,400630.79448121577,365663.5823547055,29.382224206345875,0.0508,100000.0,0.9564227684313392,0.9564227684313392,931.2305117793668,8.343564124211904e-06,0.0,0.0,0.0,0
4.973282912926455,4.973282912926455,454101.48187578376,412153.5218447832,33.12622417442017,0.0508,100000.0,0.9877713696576116,0.9877713696576116,917.1787276416322,3.980679021898096e-06,0.0,0.0,0.0,0
5.363286108294201,5.363286108294201,268612.130403784,222362.37917073257,28.682910636519686,0.0508,100000.0,0.962314642770403,0.962314642770403,886.2327387300329,8.554911586569184e-06,0.0,0.0,0.0,0
3.703982364569272,3.703982364569272,266747.7735989619,259057.30204726584,8.649986002038883,0.0508,100000.0,0.8993694095564313,0.8993694095564313,879.5525836236258,6.003585950197273e-06,0.0,0.0,0.0,0
3.885778380566881,3.885778380566881,263935.21339686046,198209.7912694068,63.322399585523,0.0508,100000.0,0.8988964579287808,0.8988964579287808,829.6549217404282,3.8637164397594345e-06,0.0,0.0,0.0,0
4.320640922724836,4.320640922724836,269166.6119546904,141899.48118547525,94.9938612326176,0.0508,100000.0,0.8786435886393805,0.8786435886393805,830.9553351257304,6.7632681559754684e-06,0.0,0.0,0.0,0
2.945662237938675,2.945662237938675,292106.9927137471,251635.17586277207,86.26990987499435,0.0508,100000.0,0.9816974487695715,0.9816974487695715,881.1782365130939,7.132386233112119e-06,0.0,0.0,0.0,0
4.780475338642812,4.780475338642812,366493.4565868133,296596.94090750755,57.02483203534851,0.0508,100000.0,0.9670247780036368,0.9670247780036368,916.6159817636942,6.692562261488854e-06,0.0,0.0,0.0,0
4.312738390008396,4.312738390008396,399240.071711382,365533.4739144411,33.34269483095662,0.0508,100000.0,0.9558541156378948,0.9558541156378948,926.63197637382,4.188486601666356e-06,0.0,0.0,0.0,0
4.411226576315708,4.411226576315708,457321.6693826285,362742.2440974251,74.59055974466469,0.0508,100000.0,0.895131406336672,0.895131406336672,882.3716278925904,3.796736863344899e-06,0.0,0.0,0.0,0
5.623159673835705,5.623159673835705,352885.8922239266,231227.7280954247,64.84240263520795,0.0508,100000.0,0.9361878364132024,0.9361878364132024,885.9365616915782,4.620061859916811e-06,0.0,0.0,0.0,0
4.496780817499632,4.496780817499632,482883.76228881546,408267.3258893213,60.83329353892064,0.0508,100000.0,0.934606102427572,0.934606102427572,869.6917345705432,4.158604058347506e-06,0.0,0.0,0.0,0
5.297507140819816,5.297507140819816,321709.9152582567,178151.68767872782,92.5518648454961,0.0508,100000.0,0.9766158670643892,0.9766158670643892,870.3967467253076,2.271685814469826e-06,0.0,0.0,0.0,0
2.9326287800326685,2.9326287800326685,384327.5647509026,339745.59494737943,92.78323257770586,0.0508,100000.0,0.941565579924284,0.941565579924284,930.1886053598791,3.5672421025303387e-06,0.0,0.0,0.0,0
4.672112380793825,4.672112380793825,425119.3674225354,369979.0554125468,44.23378439598327,0.0508,100000.0,0.9357258849815084,0.9357258849815084,921.4557337828868,3.856415662758534e-06,0.0,0.0,0.0,0
4.676938457298249,4.676938457298249,372140.2901462104,345250.5306967813,16.71018921403062,0.0508,100000.0,0.8800741993799741,0.8800741993799741,807.8842926661067,5.60259244201129e-06,0.0,0.0,0.0,0
5.011749300315351,5.011749300315351,314617.11443876894,246406.03243197588,40.34021054005478,0.0508,100000.0,0.8863129332587861,0.8863129332587861,871.1713217501735,8.12098587692741e-06,0.0,0.0,0.0,0
4.140928478398328,4.140928478398328,369984.7086792809,300424.98716216,62.40193152321455,0.0508,100000.0,0.9049995094451164,0.9049995094451164,866.3931444158906,8.790789670379797e-06,0.0,0.0,0.0,0
3.32526367657236,3.32526367657236,425508.9171205355,377600.8785944929,74.2213342926079,0.0508,100000.0,0.950908387395384,0.950908387395384,872.208926104315,3.649662575391756e-06,0.0,0.0,0.0,0
4.070058968950991,4.070058968950991,455783.47687054623,354061.7233030136,87.33918927230552,0.0508,100000.0,0.886536800374432,0.886536800374432,833.9148659599964,7.864698265111364e-06,0.0,0.0,0.0,0
5.349141617077844,5.349141617077844,409862.9807816765,371860.7917606278,25.423316760484628,0.0508,100000.0,0.965336169562188,0.965336169562188,943.9663496482904,2.6722383389668004e-06,0.0,0.0,0.0,0
3.27147861403952,3.27147861403952,483273.7805679804,456848.0858067637,46.10372051665417,0.0508,100000.0,0.9792079014642084,0.9792079014642084,893.4913442912891,2.919944586759484e-06,0.0,0.0,0.0,0
3.971137810137184,3.971137810137184,402086.11140736623,324535.6985640618,75.54440778259843,0.0508,100000.0,0.9125313339625036,0.9125313339625036,850.3786576074206,3.54294685094514e-06,0.0,0.0,0.0,0
6.0124021567883705,6.0124021567883705,331685.6355075102,249124.9890908485,39.315945186547154,0.0508,100000.0,0.930676098410635,0.930676098410635,916.2816143160608,8.636834799014587e-06,0.0,0.0,0.0,0
5.7789553793255575,5.7789553793255575,346578.5043649023,260336.90965794923,45.916123246501485,0.0508,100000.0,0.9501928656524344,0.9501928656524344,906.3134213316268,2.6667965857933622e-06,0.0,0.0,0.0,0
4.619121460497565,4.619121460497565,398992.6898469649,330856.8791010546,50.36585707613949,0.0508,100000.0,0.9033284578265108,0.9033284578265108,890.7289864882028,3.831503810988735e-06,0.0,0.0,0.0,0
5.930128207700598,5.930128207700598,482284.8800038657,398108.7451681058,38.13909614191609,0.0508,100000.0,0.9333212959466034,0.9333212959466034,843.3065752722487,8.82e-06,0.0,0.0,0.0,0
5.552125975125751,5.552125975125751,330797.4462079484,150269.59809562148,98.33286876743546,0.0508,100000.0,0.9550344480522156,0.9550344480522156,846.8681267901495,2.672025906699093e-06,0.0,0.0,0.0,0
6.168041844074026,6.168041844074026,262053.009715139,101325.0,97.85437331680384,0.0508,100000.0,0.9188289552867444,0.9188289552867444,897.4126481695591,8.14150249990136e-06,0.0,0.0,0.0,0
2.9614094109242166,2.9614094109242166,440321.5718834311,406020.471660351,64.85982853689318,0.0508,100000.0,0.922810866914078,0.922810866914078,898.8389031324963,8.373357950634908e-06,0.0,0.0,0.0,0
5.934654871788121,5.934654871788121,470162.6330855589,335539.6295230258,52.7364573695276,0.0508,100000.0,0.8916235672099023,0.8916235672099023,799.3802829026071,5.092545018132072e-06,0.0,0.0,0.0,0
3.266434568298952,3.266434568298952,402713.5032704881,360137.7494316002,70.68380673690419,0.0508,100000.0,0.9543523472254852,0.9543523472254852,896.1605496617276,8.82e-06,0.0,0.0,0.0,0
4.411622420642294,4.411622420642294,436641.6684508482,352127.3192458928,81.63913207842249,0.0508,100000.0,0.9583793050460137,0.9583793050460137,941.8073160943752,5.4274624844831705e-06,0.0,0.0,0.0,0
3.1259397446587283,3.1259397446587283,371906.9524168027,363561.7943093782,13.299037459130876,0.0508,100000.0,0.9189051637238916,0.9189051637238916,850.2308847954424,3.4537221521565566e-06,0.0,0.0,0.0,0
3.656542216534467,3.656542216534467,400118.21581256855,373510.32209406025,30.21240555481194,0.0508,100000.0,0.9100148424637976,0.9100148424637976,845.5605817557686,6.59554247957122e-06,0.0,0.0,0.0,0
4.645962741614024,4.645962741614024,367913.2003320971,318119.9660272036,31.27700462877925,0.0508,100000.0,0.8767234959898697,0.8767234959898697,811.553432142407,4.037697246465819e-06,0.0,0.0,0.0,0
3.269928195454173,3.269928195454173,466323.9397272281,451268.1425489078,20.783681568893243,0.0508,100000.0,0.907174543105092,0.907174543105092,827.7347545108977,8.82e-06,0.0,0.0,0.0,0
3.467879982004278,3.467879982004278,351198.85146543453,312651.0646082065,56.63521499827255,0.0508,100000.0,0.971233179496493,0.971233179496493,860.9514464786172,6.295341357223435e-06,0.0,0.0,0.0,0
4.103905425076432,4.103905425076432,285217.15098771534,227090.99174961,64.7447144183362,0.0508,100000.0,0.9574644611386316,0.9574644611386316,941.53611333813,4.294440188701833e-06,0.0,0.0,0.0,0
5.86323417037986,5.86323417037986,383877.0972411244,167419.47366712816,86.63328810456352,0.0508,100000.0,0.8769781344679681,0.8769781344679681,823.3020106157126,7.073481048233777e-06,0.0,0.0,0.0,0
3.5204445668171225,3.5204445668171225,489549.9652910607,435505.6310290566,77.54114344965343,0.0508,100000.0,0.9668471145381304,0.9668471145381304,874.5870697674656,5.1622070819500525e-06,0.0,0.0,0.0,0
5.265868331493042,5.265868331493042,413043.0333352167,288039.3060154853,67.05441291266143,0.0508,100000.0,0.9196787271645848,0.9196787271645848,810.9626220648037,7.522462560030445e-06,0.0,0.0,0.0,0
5.993275004674001,5.993275004674001,268689.46168044506,243795.9253449909,10.049916318745243,0.0508,100000.0,0.8887860809913427,0.8887860809913427,845.4966420409472,6.037676657185773e-06,0.0,0.0,0.0,0
4.959221057479976,4.959221057479976,417050.7451439274,308107.0204617199,73.15503321797178,0.0508,100000.0,0.9306919965265048,0.9306919965265048,878.4731242806827,2.8854239293926182e-06,0.0,0.0,0.0,0
5.975819728266352,5.975819728266352,495874.0457960824,281538.7875340296,83.54075112635054,0.0508,100000.0,0.8791197892819691,0.8791197892819691,828.8699465084593,6.174850446647628e-06,0.0,0.0,0.0,0
4.631925150349102,4.631925150349102,402082.0864761233,316338.8732867794,57.34397495081728,0.0508,100000.0,0.8939072932548024,0.8939072932548024,827.5703104477022,6.815196605856332e-06,0.0,0.0,0.0,0
4.682012485557662,4.682012485557662,494407.2745756857,396368.629880382,79.85980563351713,0.0508,100000.0,0.9629032051352988,0.9629032051352988,885.2662265275764,2.362236165498567e-06,0.0,0.0,0.0,0
3.123879803280257,3.123879803280257,354636.6671465035,299686.1511041226,97.21991877791385,0.0508,100000.0,0.9586551054450152,0.9586551054450152,864.4793097337425,4.320414203425943e-06,0.0,0.0,0.0,0
4.308739729293745,4.308739729293745,439546.6595910918,421390.6440024077,17.797432030449066,0.0508,100000.0,0.9811808904092446,0.9811808904092446,866.8443930976858,2.30112202574299e-06,0.0,0.0,0.0,0
3.463810284207677,3.463810284207677,481625.15476105537,474735.61212847295,9.028243882335053,0.0508,100000.0,0.9255041931954848,0.9255041931954848,846.7697545003267,7.2968692026836355e-06,0.0,0.0,0.0,0
3.0433451180987072,3.0433451180987072,339104.46378944686,303996.0589440781,62.50121910660091,0.0508,100000.0,0.9367338649784656,0.9367338649784656,866.359508536475,5.592792954712884e-06,0.0,0.0,0.0,0
3.341422979620498,3.341422979620498,286862.7418601332,252635.3141227188,45.54302463584402,0.0508,100000.0,0.8888884898742437,0.8888884898742437,866.7031061350731,7.169827215536689e-06,0.0,0.0,0.0,0
4.6446645485857205,4.6446645485857205,370433.3819730498,319982.1592213446,42.31834487931068,0.0508,100000.0,0.9595239977315746,0.9595239977315746,904.430508619206,7.2122018046952094e-06,0.0,0.0,0.0,0
4.328794107830671,4.328794107830671,465756.4902800439,369351.64222966216,87.72915566699801,0.0508,100000.0,0.9264829461168534,0.9264829461168534,915.5664539559672,3.3969294678468003e-06,0.0,0.0,0.0,0
4.443064233143663,4.443064233143663,324549.32453773235,224706.98917828617,85.44008610650874,0.0508,100000.0,0.9422585167351744,0.9422585167351744,876.5966101058644,5.3779758901091084e-06,0.0,0.0,0.0,0
4.062324894908599,4.062324894908599,252999.41186704548,203934.75566097183,41.434386226113176,0.0508,100000.0,0.881163790207128,0.881163790207128,826.1291058057233,3.664756460677693e-06,0.0,0.0,0.0,0
3.604504654164136,3.604504654164136,305501.20881311933,238563.3227824201,73.24830075369059,0.0508,100000.0,0.891558875472317,0.891558875472317,824.2121649465381,5.323632403319813e-06,0.0,0.0,0.0,0
6.144894897208973,6.144894897208973,481750.24198107386,367080.6696610042,56.7559702463726,0.0508,100000.0,0.9710439953251706,0.9710439953251706,910.5466872427252,6.4833503380889805e-06,0.0,0.0,0.0,0
5.341922936569917,5.341922936569917,414286.5289200401,241294.64873223417,99.78784777571502,0.0508,100000.0,0.9251752240899764,0.9251752240899764,886.8015134418159,8.174804814579428e-06,0.0,0.0,0.0,0
3.104933096279678,3.104933096279678,343826.96050712303,336969.82394365035,11.924450564164594,0.0508,100000.0,0.9326656415553268,0.9326656415553268,888.3821307069448,3.9359654229258665e-06,0.0,0.0,0.0,0
3.8519996853310463,3.8519996853310463,288816.7025278003,230916.36387524576,64.60429015873176,0.0508,100000.0,0.9403479586983086,0.9403479586983086,862.6831826264595,4.653418477849511e-06,0.0,0.0,0.0,0
2.8552618048996288,2.8552618048996288,415884.61145005753,366182.2850498141,91.8652422585297,0.0508,100000.0,0.9125721547998068,0.9125721547998068,835.0087774668523,7.192711526784265e-06,0.0,0.0,0.0,0
5.692005767045892,5.692005767045892,453937.8968642787,429234.7545591949,11.771883813763472,0.0508,100000.0,0.8996479974509051,0.8996479974509051,879.4574194299554,8.82e-06,0.0,0.0,0.0,0
4.011041622629863,4.011041622629863,265912.84258365683,230245.4670078492,33.82242208932355,0.0508,100000.0,0.9086083819575554,0.9086083819575554,852.3679285671667,7.466427089161747e-06,0.0,0.0,0.0,0
5.579830495103598,5.579830495103598,482942.8019254839,369681.7124837964,70.54163572105553,0.0508,100000.0,0.9895703611404826,0.9895703611404826,907.3551832188284,7.720151887729836e-06,0.0,0.0,0.0,0
2.956195113335748,2.956195113335748,260753.49109501383,217694.4323038058,87.78518815227258,0.0508,100000.0,0.9514071775687089,0.9514071775687089,906.8837105874328,6.655665203409135e-06,0.0,0.0,0.0,0
4.531611530893462,4.531611530893462,257695.30470215157,200880.02711449613,41.90416262405909,0.0508,100000.0,0.9146652087466162,0.9146652087466162,834.4686808019452,3.606928950731459e-06,0.0,0.0,0.0,0
5.315125167103449,5.315125167103449,375804.8017957405,356868.44160263386,12.372861207842584,0.0508,100000.0,0.9568296840527976,0.9568296840527976,927.5648863714478,4.375917223752599e-06,0.0,0.0,0.0,0
5.653402118800347,5.653402118800347,431790.7024350346,204338.94126693223,98.19155039255205,0.0508,100000.0,0.8886831117307119,0.8886831117307119,804.570568189764,4.854601923725367e-06,0.0,0.0,0.0,0
4.457763598734643,4.457763598734643,408599.3148742711,389744.9867011706,15.745947294876746,0.0508,100000.0,0.9323528514566816,0.9323528514566816,880.3011811186907,7.731598954026978e-06,0.0,0.0,0.0,0
4.78906057509713,4.78906057509713,467041.4133924654,434795.6493792072,26.415902021941736,0.0508,100000.0,0.9614678489693386,0.9614678489693386,935.1785447376795,8.024813636987281e-06,0.0,0.0,0.0,0
5.397283771070946,5.397283771070946,428423.26178641967,257144.60248008132,83.77229789323331,0.0508,100000.0,0.8820556330391647,0.8820556330391647,843.0084403218211,5.2919509827154936e-06,0.0,0.0,0.0,0
3.192122283687548,3.192122283687548,410154.2810563895,352713.99793933594,95.66482303322964,0.0508,100000.0,0.9259006366703096,0.9259006366703096,913.6721478740006,8.82e-06,0.0,0.0,0.0,0
4.090498606382343,4.090498606382343,317305.7038495931,259815.59734836765,65.25665683612445,0.0508,100000.0,0.972041479376024,0.972041479376024,923.560416513712,5.910365415438478e-06,0.0,0.0,0.0,0
3.936107294831606,3.936107294831606,278626.6509400269,229294.7913146557,49.34093954940287,0.0508,100000.0,0.8982295918451657,0.8982295918451657,885.3203127192335,5.669908081853751e-06,0.0,0.0,0.0,0
4.895741017005395,4.895741017005395,408780.7103929072,389009.3791797219,12.646498008227756,0.0508,100000.0,0.9044045675335086,0.9044045675335086,863.747964697662,3.5777092400434648e-06,0.0,0.0,0.0,0
5.942332599508807,5.942332599508807,313838.6762024873,137518.053201447,77.81012363015225,0.0508,100000.0,0.9264557714205868,0.9264557714205868,837.1114714705158,8.525283544528533e-06,0.0,0.0,0.0,0
4.9590675649177935,4.9590675649177935,388356.92519676697,378337.0831370138,7.070628800323963,0.0508,100000.0,0.9535808620172268,0.9535808620172268,878.8613921908202,8.82e-06,0.0,0.0,0.0,0
5.062922843672849,5.062922843672849,272421.5508969261,117672.56608138222,93.57662140754874,0.0508,100000.0,0.9005716566040886,0.9005716566040886,881.3060034871321,8.82e-06,0.0,0.0,0.0,0
5.475561550557002,5.475561550557002,382017.8529342013,287964.57727055164,43.79903425090799,0.0508,100000.0,0.8735331017693798,0.8735331017693798,842.1147131072375,8.82e-06,0.0,0.0,0.0,0
3.346648322198156,3.346648322198156,340670.5175169037,335894.393901774,7.947794404482074,0.0508,100000.0,0.960354787911686,0.960354787911686,929.8402572789092,5.1593518475933614e-06,0.0,0.0,0.0,0
4.524864043957917,4.524864043957917,475645.4725061435,425096.3633538149,41.78554425934894,0.0508,100000.0,0.932237330276154,0.932237330276154,897.3289113678236,3.120255864883756e-06,0.0,0.0,0.0,0
3.933877849900467,3.933877849900467,467208.045750094,400779.5813574195,73.98491198454235,0.0508,100000.0,0.9555232686423074,0.9555232686423074,869.3038030823498,7.813233960447183e-06,0.0,0.0,0.0,0
4.333318197093471,4.333318197093471,255533.61275737427,174534.27414479043,66.22676112435883,0.0508,100000.0,0.9196711269663108,0.9196711269663108,836.8109900769186,4.363742115018066e-06,0.0,0.0,0.0,0
4.432769340768324,4.432769340768324,402575.4935447143,383384.6418779664,14.662421216878608,0.0508,100000.0,0.8946037900031786,0.8946037900031786,864.3286057816231,4.844160724468627e-06,0.0,0.0,0.0,0
5.040613442798119,5.040613442798119,338882.44928800187,201622.95040236757,82.03270266915514,0.0508,100000.0,0.9053641643862632,0.9053641643862632,854.2475660738476,8.047541697284931e-06,0.0,0.0,0.0,0
4.4866885811532295,4.4866885811532295,303776.7201986969,294561.6592856058,6.879148009147042,0.0508,100000.0,0.9055268293717826,0.9055268293717826,844.9129956569677,5.7820303447968325e-06,0.0,0.0,0.0,0
5.247760176570122,5.247760176570122,269210.9148024552,232753.18216560828,24.90568370810217,0.0508,100000.0,0.960403987481021,0.960403987481021,938.3884545282737,7.329196891211569e-06,0.0,0.0,0.0,0
5.901488457231464,5.901488457231464,316013.9346780611,187766.41241030407,56.93410029043324,0.0508,100000.0,0.9193750484511318,0.9193750484511318,843.342219396716,6.75946981700004e-06,0.0,0.0,0.0,0
4.932341847718724,4.932341847718724,410118.3125783113,374016.2022473256,30.12998547450287,0.0508,100000.0,0.9857441306169112,0.9857441306169112,957.4887992527948,2.701506538802097e-06,0.0,0.0,0.0,0
3.0536605458682957,3.0536605458682957,446960.6440621193,407680.2128946087,69.5356087894204,0.0508,100000.0,0.9194157869527924,0.9194157869527924,900.7678009360816,5.7030897453972805e-06,0.0,0.0,0.0,0
4.784642440276874,4.784642440276874,455255.1678179018,388617.91219245526,42.62882209016757,0.0508,100000.0,0.8937600881064305,0.8937600881064305,845.1316968952782,8.689972138083026e-06,0.0,0.0,0.0,0
5.0215279467704566,5.0215279467704566,470463.70020517067,395727.7468722269,51.61638740835864,0.0508,100000.0,0.9350440014116642,0.9350440014116642,918.3767318515692,8.749942521717373e-06,0.0,0.0,0.0,0
3.760533937707514,3.760533937707514,450340.13327268953,389521.9415747792,73.54485742057366,0.0508,100000.0,0.9395674381438336,0.9395674381438336,892.3928301088688,3.3141800017556014e-06,0.0,0.0,0.0,0
3.006615723845341,3.006615723845341,270839.0138600747,265824.150632903,11.264230031477643,0.0508,100000.0,0.9853135845958388,0.9853135845958388,959.2113111488544,5.019896491060859e-06,0.0,0.0,0.0,0
4.12072079210893,4.12072079210893,332573.5438670336,273610.42429350666,61.96343791596932,0.0508,100000.0,0.9746645434798674,0.9746645434798674,862.5824205574773,4.787983021940779e-06,0.0,0.0,0.0,0
4.579865000192687,4.579865000192687,401997.0577991344,260502.1942166513,99.6730747609192,0.0508,100000.0,0.90585842817737,0.90585842817737,829.9503291693786,4.413346655580489e-06,0.0,0.0,0.0,0
3.728437970813226,3.728437970813226,449389.77515929705,417039.83718083095,35.17402413881594,0.0508,100000.0,0.924626417889816,0.924626417889816,814.9149178985485,3.405531889599085e-06,0.0,0.0,0.0,0
3.1256709724409144,3.1256709724409144,444386.7159125928,397071.5540574381,67.1314080823771,0.0508,100000.0,0.8894297273647874,0.8894297273647874,807.9974406947073,8.253372498222741e-06,0.0,0.0,0.0,0
2.902918467017093,2.902918467017093,498407.5354813432,486876.0764124904,23.23808034841138,0.0508,100000.0,0.9552848834243132,0.9552848834243132,857.0149510201485,6.102371135562063e-06,0.0,0.0,0.0,0
3.8186487604239945,3.8186487604239945,270349.3333947613,212994.19539089853,57.943645178590174,0.0508,100000.0,0.8906796687817446,0.8906796687817446,855.9267052673147,7.228696009759224e-06,0.0,0.0,0.0,0
4.9245884955893375,4.9245884955893375,440166.7360872057,349990.254842122,50.38161602991921,0.0508,100000.0,0.8826351127845367,0.8826351127845367,801.0205558028944,7.884354878780477e-06,0.0,0.0,0.0,0
5.607053802379486,5.607053802379486,462402.79662777,321732.93368815305,65.47476913682212,0.0508,100000.0,0.9123033421516622,0.9123033421516622,810.7519710639796,8.021016380357682e-06,0.0,0.0,0.0,0
3.62468173797656,3.62468173797656,425459.9198986194,356695.3008613412,99.90374203094156,0.0508,100000.0,0.9737101047517546,0.9737101047517546,925.4197065193694,8.644765667534631e-06,0.0,0.0,0.0,0
3.8229512396264944,3.8229512396264944,273016.74652061885,220773.23365469492,62.31019119213587,0.0508,100000.0,0.944837853394832,0.944837853394832,899.3884306022902,4.398022082583971e-06,0.0,0.0,0.0,0
5.157233358725948,5.157233358725948,307519.850529092,203181.982238313,76.64559581627942,0.0508,100000.0,0.9741706115565704,0.9741706115565704,945.2009934544936,3.916766441971386e-06,0.0,0.0,0.0,0
4.748608749369837,4.748608749369837,453280.0681553548,358932.5489118607,79.9130979547663,0.0508,100000.0,0.9768126568131243,0.9768126568131243,919.3654334762476,8.807848377816067e-06,0.0,0.0,0.0,0
5.4349187022120695,5.4349187022120695,490789.4250640256,397530.76970756985,52.85970185326553,0.0508,100000.0,0.9439002618557318,0.9439002618557318,865.7369157154525,7.172177053725479e-06,0.0,0.0,0.0,0
